                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.74026,                 3.2125,                0.89216,                0.61741,                0.23543,                0.18967,                  0.082,                 2.5894,                 2.9644,                 3.4104,              0.0004157,              0.0004157,              0.0004157
                      2,                0.59496,                 1.4342,                0.87013,                0.13157,                0.40843,                0.20954,                0.10612,                 2.7553,                 2.6615,                 4.6231,             0.00055769,             0.00055769,             0.00055769
